Recency,Frequency,Monetary,Churn,AvgOrderValue,PurchaseSpanDays,PurchaseInterval,RepeatRatio,ChurnProbability,RiskSegment,Segment,SegmentName
579,1,182.1,1,182.1,0,0.0,1.0,0.6970519512617673,High Risk,1,Churned
402,4,746.56,1,186.64,328,109.33333333333333,1.0,0.29833832524937437,Low Risk,0,Occasional
663,1,107.62,1,107.62,0,0.0,1.0,0.6977977735955719,High Risk,1,Churned
30,19,9784.67,0,514.9826315789473,631,37.11764705882353,1.6363636363636365,0.04169549465009916,Low Risk,2,VIP Loyal
414,1,179.4,1,179.4,0,0.0,1.0,0.697079006497558,High Risk,1,Churned
14,1,100.9,0,100.9,0,0.0,1.0,0.6978650146218842,High Risk,1,Churned
72,6,1049.79,0,174.965,552,110.4,1.0,0.10057692485499266,Low Risk,0,Occasional
23,6,1101.97,0,183.66166666666663,196,39.2,1.2,0.4204783379240771,Medium Risk,0,Occasional
469,4,515.0,1,128.75,252,84.0,1.0,0.38212860469551396,Medium Risk,0,Occasional
19,1,371.2,0,371.2,0,0.0,1.0,0.6951536910550754,High Risk,1,Churned
79,1,311.69,0,311.69,0,0.0,1.0,0.6957517959801103,High Risk,1,Churned
60,32,17629.35,0,550.9171875,676,21.806451612903224,2.1333333333333333,0.023418160784231357,Low Risk,2,VIP Loyal
25,4,1013.77,0,253.4425,410,136.66666666666666,1.3333333333333333,0.22225817931896297,Low Risk,3,regular
12,2,503.44,0,251.72000000000003,690,690.0,1.0,0.19284990216816109,Low Risk,0,Occasional
733,1,163.77,1,163.77,0,0.0,1.0,0.6972355994002098,High Risk,1,Churned
421,1,1325.0,1,1325.0,0,0.0,1.0,0.6854784319390101,High Risk,1,Churned
253,2,333.29,1,166.645,391,391.0,1.0,0.3871703630539937,Medium Risk,0,Occasional
147,6,957.9399999999999,0,159.65666666666667,588,117.6,1.0,0.08476847378700618,Low Risk,0,Occasional
64,4,695.42,0,173.855,232,77.33333333333333,1.0,0.4052364617301118,Medium Risk,0,Occasional
8,2,221.27,0,110.63499999999999,162,162.0,1.0,0.5708028794290589,Medium Risk,0,Occasional
11,22,16410.15,0,745.9159090909092,724,34.476190476190474,1.8333333333333333,0.023531784619720823,Low Risk,2,VIP Loyal
271,4,366.91,1,91.7275,313,104.33333333333333,1.3333333333333333,0.3161038632368129,Medium Risk,0,Occasional
10,12,3164.48,0,263.70666666666665,515,46.81818181818182,1.7142857142857142,0.0929539060810996,Low Risk,2,VIP Loyal
247,1,206.21,1,206.21,0,0.0,1.0,0.6968102974731807,High Risk,1,Churned
96,2,599.0,0,299.5,0,0.0,2.0,0.6949707216986475,High Risk,1,Churned
15,6,1115.8400000000001,0,185.97333333333333,709,141.8,2.0,0.04775751069232459,Low Risk,0,Occasional
50,6,1982.6100000000001,0,330.435,686,137.2,1.5,0.052886925812588324,Low Risk,3,regular
30,2,504.99,0,252.495,428,428.0,1.0,0.35831820097375094,Medium Risk,0,Occasional
704,1,906.23,1,906.23,0,0.0,1.0,0.6897469092607699,High Risk,1,Churned
68,12,4919.35,0,409.9458333333334,595,54.09090909090909,1.3333333333333333,0.06153795691047593,Low Risk,2,VIP Loyal
35,3,1116.57,0,372.19,8,4.0,1.5,0.6789266789384512,High Risk,3,regular
128,2,145.07,0,72.535,252,252.0,1.0,0.498769914090674,Medium Risk,0,Occasional
107,3,1314.45,0,438.15000000000003,118,59.0,1.0,0.5601778688817246,Medium Risk,3,regular
37,1,114.39,0,114.39,0,0.0,1.0,0.6977300236861347,High Risk,1,Churned
57,2,472.39,0,236.195,363,363.0,1.0,0.4082085409690676,Medium Risk,0,Occasional
57,7,790.86,0,112.98,269,44.833333333333336,1.4,0.3214750643549529,Medium Risk,0,Occasional
726,1,31.929999999999996,1,31.929999999999996,0,0.0,1.0,0.6985546449454015,High Risk,1,Churned
72,10,3142.14,0,314.214,518,57.55555555555556,1.25,0.09739131232914942,Low Risk,2,VIP Loyal
735,1,439.46,1,439.46,0,0.0,1.0,0.6944668321805304,High Risk,1,Churned
737,1,150.68,1,150.68,0,0.0,1.0,0.697366709457633,High Risk,1,Churned
246,2,372.92,1,186.46,177,177.0,1.0,0.5580817956188464,Medium Risk,0,Occasional
572,1,237.78,1,237.78,0,0.0,1.0,0.6964937077657204,High Risk,1,Churned
689,1,183.20000000000002,1,183.20000000000002,0,0.0,1.0,0.69704092836662,High Risk,1,Churned
19,6,1271.41,0,211.90166666666667,678,135.6,1.2,0.05480350792409133,Low Risk,0,Occasional
198,2,296.75,1,148.375,159,159.0,1.0,0.572800035621668,Medium Risk,0,Occasional
376,2,566.9,1,283.45,307,307.0,1.0,0.45217719859139627,Medium Risk,0,Occasional
16,8,1713.85,0,214.23125,721,103.0,2.0,0.03874833872052735,Low Risk,2,VIP Loyal
212,7,2066.6,1,295.2285714285714,390,65.0,1.4,0.1988701491633278,Low Risk,3,regular
662,1,342.4,1,342.4,0,0.0,1.0,0.6954432277400017,High Risk,1,Churned
612,2,305.42,1,152.70999999999998,118,118.0,1.0,0.6049078486813655,High Risk,0,Occasional
430,1,314.67,1,314.67,0,0.0,1.0,0.6957218612144956,High Risk,1,Churned
442,1,210.5,1,210.5,0,0.0,1.0,0.6967672875253733,High Risk,1,Churned
564,1,36.13,1,36.13,0,0.0,1.0,0.6985126747806708,High Risk,1,Churned
382,5,960.63,1,192.126,240,60.0,1.25,0.3788679813731357,Medium Risk,0,Occasional
39,2,233.23000000000002,0,116.61500000000001,241,241.0,1.0,0.5072235323906221,Medium Risk,0,Occasional
481,2,442.28999999999996,1,221.145,0,0.0,2.0,0.6956586593900339,High Risk,1,Churned
46,4,776.5999999999999,0,194.15,609,203.0,1.0,0.09669044199578408,Low Risk,3,regular
170,4,770.73,0,192.6825,435,145.0,1.0,0.2009220942112838,Low Risk,0,Occasional
593,1,129.48000000000002,1,129.48000000000002,0,0.0,1.0,0.697578981467202,High Risk,1,Churned
48,1,490.52,0,490.52,0,0.0,1.0,0.6939524802572906,High Risk,1,Churned
394,2,230.85999999999999,1,115.42999999999999,0,0.0,2.0,0.6965854263725219,High Risk,1,Churned
116,9,4817.28,0,535.2533333333333,580,72.5,1.125,0.07431253648504535,Low Risk,3,regular
473,6,1060.7,1,176.78333333333333,209,41.8,1.5,0.4055341373786382,Medium Risk,0,Occasional
147,1,1246.32,0,1246.32,0,0.0,1.0,0.6862828330173713,High Risk,1,Churned
16,56,14106.2,0,251.89642857142857,722,13.127272727272727,2.3333333333333335,0.009262451801095755,Low Risk,2,VIP Loyal
51,2,825.14,0,412.57,402,402.0,1.0,0.3763529233878175,Medium Risk,3,regular
159,1,156.91,0,156.91,0,0.0,1.0,0.6973043134915681,High Risk,1,Churned
480,2,360.0,1,180.0,157,157.0,1.0,0.5740646490204788,Medium Risk,3,regular
12,3,1261.78,0,420.5933333333334,12,6.0,3.0,0.6815738609047696,High Risk,3,regular
36,1,308.94,0,308.94,0,0.0,1.0,0.6957794188740559,High Risk,1,Churned
396,2,416.6,1,208.3,20,20.0,1.0,0.6772587845680125,High Risk,0,Occasional
54,3,860.62,0,286.87333333333333,523,261.5,1.0,0.17198891616999146,Low Risk,3,regular
488,10,1641.3,1,164.13,189,21.0,1.25,0.3941287012674822,Medium Risk,0,Occasional
43,2,260.17,0,130.08499999999998,133,133.0,1.0,0.5934606659539511,Medium Risk,0,Occasional
501,13,2365.02,1,181.92461538461538,223,18.583333333333332,1.8571428571428572,0.33250955396779464,Medium Risk,2,VIP Loyal
173,5,630.3,0,126.05999999999999,370,92.5,1.25,0.23904403685093872,Low Risk,0,Occasional
34,1,125.58,0,125.58,0,0.0,1.0,0.6976180223205198,High Risk,1,Churned
39,3,607.46,0,202.48666666666668,329,164.5,1.0,0.3323979468999478,Medium Risk,0,Occasional
267,1,266.0,1,266.0,0,0.0,1.0,0.6962105546470149,High Risk,1,Churned
379,1,203.42,1,203.42,0,0.0,1.0,0.6968382671282696,High Risk,1,Churned
9,12,2783.83,0,231.98583333333332,489,44.45454545454545,1.2,0.1046839373979644,Low Risk,2,VIP Loyal
12,5,1186.09,0,237.21800000000002,665,166.25,1.6666666666666667,0.06531482979122584,Low Risk,0,Occasional
3,20,12170.68,0,608.534,671,35.31578947368421,1.25,0.032448705408277594,Low Risk,2,VIP Loyal
10,16,4075.51,0,254.71937499999999,414,27.6,2.2857142857142856,0.13736364919847086,Low Risk,2,VIP Loyal
33,2,1013.09,0,506.545,535,535.0,1.0,0.28091817484133424,Low Risk,3,regular
80,5,1061.61,0,212.32200000000003,368,92.0,1.0,0.23957282799525784,Low Risk,0,Occasional
31,10,3195.6,0,319.56,593,65.88888888888889,1.4285714285714286,0.06707566444509606,Low Risk,2,VIP Loyal
8,6,1157.71,0,192.95166666666668,385,77.0,1.5,0.21328788778640734,Low Risk,0,Occasional
620,1,365.1,1,365.1,0,0.0,1.0,0.6952150294335263,High Risk,1,Churned
72,8,1979.91,0,247.48875,573,81.85714285714286,1.3333333333333333,0.08101714125145514,Low Risk,3,regular
4,14,3156.58,0,225.47,727,55.92307692307692,1.2727272727272727,0.028345921571607882,Low Risk,2,VIP Loyal
256,8,13780.65,1,1722.58125,472,67.42857142857143,1.1428571428571428,0.13047397147302958,Low Risk,3,regular
5,10,2586.67,0,258.66700000000003,324,36.0,1.25,0.23740448593931235,Low Risk,2,VIP Loyal
16,14,8313.4,0,593.8142857142857,561,43.15384615384615,1.2727272727272727,0.06900691550547197,Low Risk,2,VIP Loyal
90,1,252.73000000000002,0,252.73000000000002,0,0.0,1.0,0.6963437213827058,High Risk,1,Churned
72,3,465.55,0,155.1833333333333,107,53.5,1.5,0.5773556102688577,Medium Risk,0,Occasional
376,2,402.51,1,201.255,0,0.0,2.0,0.6958331497642565,High Risk,1,Churned
59,9,1309.86,0,145.54,366,45.75,1.2857142857142858,0.20468081645224176,Low Risk,0,Occasional
10,93,40031.43,0,430.44548387096773,719,7.815217391304348,3.875,0.0040718149508580884,Low Risk,2,VIP Loyal
542,1,7.49,1,7.49,0,0.0,1.0,0.6987988054173067,High Risk,1,Churned
170,2,294.02,0,147.01,274,274.0,1.0,0.4801870303329227,Medium Risk,0,Occasional
199,2,315.45,1,157.72500000000002,396,396.0,1.0,0.38342073003203364,Medium Risk,0,Occasional
31,6,2873.7999999999997,0,478.96666666666664,501,100.2,1.2,0.12735341051083776,Low Risk,3,regular
19,35,16204.33,0,462.9808571428572,703,20.676470588235293,1.75,0.018301595992318908,Low Risk,2,VIP Loyal
152,2,735.66,0,367.83,105,105.0,1.0,0.6128162634071161,High Risk,0,Occasional
9,25,7812.389999999999,0,312.4956,685,28.541666666666668,1.3888888888888888,0.025672008749538077,Low Risk,2,VIP Loyal
270,1,343.62,1,343.62,0,0.0,1.0,0.6954309657797145,High Risk,1,Churned
65,4,482.75,0,120.6875,303,101.0,1.0,0.32506606024190293,Medium Risk,0,Occasional
274,1,121.17000000000002,1,121.17000000000002,0,0.0,1.0,0.6976621650760827,High Risk,1,Churned
25,5,4193.79,0,838.758,455,113.75,1.25,0.16665824631437612,Low Risk,3,regular
23,9,3935.16,0,437.24,715,89.375,1.0,0.037044660234991394,Low Risk,3,regular
319,1,215.78,1,215.78,0,0.0,1.0,0.6967143474746985,High Risk,1,Churned
5,3,697.79,0,232.59666666666666,277,138.5,1.0,0.3858249761562331,Medium Risk,3,regular
12,2,302.1,0,151.05,28,28.0,1.0,0.6720899488454569,High Risk,0,Occasional
475,3,560.07,1,186.68999999999997,248,124.0,1.0,0.4175031839765234,Medium Risk,0,Occasional
520,1,133.45,1,133.45,0,0.0,1.0,0.6975392369480965,High Risk,1,Churned
275,5,3255.96,1,651.192,458,114.5,1.0,0.16441142478309914,Low Risk,3,regular
25,16,3410.03,0,213.126875,628,41.86666666666667,1.3333333333333333,0.04511473166158656,Low Risk,2,VIP Loyal
41,19,3523.57,0,185.45105263157893,692,38.44444444444444,1.3571428571428572,0.029095767971178917,Low Risk,2,VIP Loyal
8,4,303.09,0,75.7725,0,0.0,2.0,0.6854747661166822,High Risk,1,Churned
4,127,137818.52,0,1085.1851968503936,734,5.967479674796748,5.166666666666667,0.00262948572151277,Low Risk,2,VIP Loyal
71,8,2585.62,0,323.2025,539,77.0,1.1428571428571428,0.09535011944309228,Low Risk,3,regular
213,1,370.79999999999995,1,370.79999999999995,0,0.0,1.0,0.6951577134561677,High Risk,1,Churned
410,4,1254.41,1,313.6025,306,102.0,1.0,0.3206065076015958,Medium Risk,3,regular
38,5,3326.86,0,665.3720000000001,373,93.25,1.0,0.23304239582738756,Low Risk,3,regular
53,1,893.59,0,893.59,0,0.0,1.0,0.6898752512401405,High Risk,1,Churned
78,5,3877.88,0,775.5759999999999,528,132.0,1.25,0.12115806952962102,Low Risk,3,regular
46,4,1176.85,0,294.2125,575,191.66666666666666,1.0,0.11198459060034895,Low Risk,3,regular
179,1,1109.53,0,1109.53,0,0.0,1.0,0.6876786698013762,High Risk,1,Churned
373,3,843.25,1,281.0833333333333,351,175.5,1.0,0.3102511369062379,Medium Risk,0,Occasional
94,4,1455.56,0,363.89000000000004,476,158.66666666666666,1.0,0.1698345251056695,Low Risk,3,regular
479,1,187.51999999999998,1,187.51999999999998,0,0.0,1.0,0.6969976362573315,High Risk,1,Churned
10,8,2788.02,0,348.5025,672,96.0,1.3333333333333333,0.04916326761989568,Low Risk,2,VIP Loyal
105,3,1566.33,0,522.11,362,181.0,1.0,0.29799030348821154,Low Risk,3,regular
78,1,773.03,0,773.03,0,0.0,1.0,0.6910979029515557,High Risk,1,Churned
173,3,1447.74,0,482.5800000000001,349,174.5,1.0,0.31064553803805856,Medium Risk,3,regular
495,2,2428.08,1,1214.04,235,235.0,1.0,0.500714378992411,Medium Risk,3,regular
7,53,17761.88,0,335.12981132075475,728,14.56,2.217391304347826,0.009889030708122151,Low Risk,2,VIP Loyal
213,11,3767.35,1,342.48636363636365,519,51.9,1.375,0.09373683456003339,Low Risk,2,VIP Loyal
428,2,546.25,1,273.125,74,74.0,1.0,0.6372712166318497,High Risk,0,Occasional
22,12,1965.72,0,163.81,513,46.63636363636363,1.0909090909090908,0.09261117257251064,Low Risk,2,VIP Loyal
669,1,93.35000000000001,1,93.35000000000001,0,0.0,1.0,0.6979405505938936,High Risk,1,Churned
257,1,88.2,1,88.2,0,0.0,1.0,0.6979920689853266,High Risk,1,Churned
380,2,965.2,1,482.59999999999997,266,266.0,1.0,0.48318663943976164,Medium Risk,3,regular
730,1,347.54,1,347.54,0,0.0,1.0,0.695391564816183,High Risk,1,Churned
565,2,218.53,1,109.265,60,60.0,1.0,0.649238800807075,High Risk,0,Occasional
282,1,306.94,1,306.94,0,0.0,1.0,0.6957995073649731,High Risk,1,Churned
21,2,1160.07,0,580.0350000000001,45,45.0,1.0,0.6558353060660409,High Risk,3,regular
10,6,2420.84,0,403.47333333333336,118,23.6,1.5,0.52262480551626,Medium Risk,3,regular
308,1,381.32,1,381.32,0,0.0,1.0,0.6950519143941264,High Risk,1,Churned
68,3,1046.6100000000001,0,348.87000000000006,607,303.5,1.5,0.12560196834918128,Low Risk,3,regular
215,3,776.46,1,258.82,247,123.5,1.0,0.4179738924264599,Medium Risk,0,Occasional
18,23,14326.11,0,622.8743478260869,713,32.40909090909091,1.3529411764705883,0.02386823646521824,Low Risk,2,VIP Loyal
463,2,83.0,1,41.5,181,181.0,1.0,0.5563661570702495,Medium Risk,0,Occasional
104,10,3141.64,0,314.164,584,64.88888888888889,1.25,0.06996956939383195,Low Risk,2,VIP Loyal
43,1,219.39000000000001,0,219.39000000000001,0,0.0,1.0,0.6966781487164242,High Risk,1,Churned
4,3,908.35,0,302.7833333333333,578,289.0,1.5,0.14081384673566963,Low Risk,3,regular
182,3,39916.5,1,13305.5,0,0.0,3.0,0.5886435735480665,Medium Risk,3,regular
84,1,410.48,0,410.48,0,0.0,1.0,0.6947585461816035,High Risk,1,Churned
334,7,2894.7,1,413.5285714285714,367,61.166666666666664,1.75,0.22014561988851677,Low Risk,0,Occasional
9,6,1477.94,0,246.32333333333335,581,116.2,1.2,0.08787791085465099,Low Risk,3,regular
531,2,554.67,1,277.335,16,16.0,2.0,0.6840691697940291,High Risk,0,Occasional
31,2,703.36,0,351.68,55,55.0,1.0,0.6506392038869607,High Risk,3,regular
197,2,1027.44,1,513.72,85,85.0,1.0,0.6266625973914479,High Risk,3,regular
18,9,3094.91,0,343.87888888888887,608,76.0,1.5,0.0649837862727476,Low Risk,2,VIP Loyal
18,5,1422.52,0,284.504,251,62.75,1.0,0.3639857903967501,Medium Risk,3,regular
311,9,940.35,1,104.48333333333333,140,17.5,1.8,0.4701724200540115,Medium Risk,0,Occasional
142,4,1300.25,0,325.0625,85,28.333333333333332,1.3333333333333333,0.5842852469159114,Medium Risk,0,Occasional
246,3,983.1,1,327.7,489,244.5,1.0,0.1946066720125715,Low Risk,0,Occasional
24,6,1505.8500000000001,0,250.97500000000002,461,92.2,1.0,0.15249184998794646,Low Risk,0,Occasional
29,5,2730.87,0,546.174,563,140.75,1.0,0.10335254177885143,Low Risk,3,regular
611,1,209.4,1,209.4,0,0.0,1.0,0.6967783160456342,High Risk,1,Churned
10,3,3609.33,0,1203.11,44,22.0,1.5,0.6359265207482766,High Risk,3,regular
30,12,3400.12,0,283.3433333333333,390,35.45454545454545,1.2,0.16807060352284334,Low Risk,2,VIP Loyal
18,2,531.85,0,265.925,714,714.0,1.0,0.18094570649233896,Low Risk,0,Occasional
18,4,1352.75,0,338.1875,187,62.333333333333336,1.0,0.4581792328466985,Medium Risk,3,regular
15,8,2485.9700000000003,0,310.74625000000003,619,88.42857142857143,1.3333333333333333,0.06436684863631349,Low Risk,2,VIP Loyal
134,1,244.8,0,244.8,0,0.0,1.0,0.6964232845827789,High Risk,1,Churned
246,1,266.4,1,266.4,0,0.0,1.0,0.6962065400670766,High Risk,1,Churned
134,1,358.82,0,358.82,0,0.0,1.0,0.6952781705552651,High Risk,1,Churned
50,2,457.72,0,228.85999999999999,238,238.0,1.0,0.5084905052391517,Medium Risk,0,Occasional
114,11,4497.47,0,408.8609090909091,505,50.5,1.2222222222222223,0.10025794168936941,Low Risk,2,VIP Loyal
7,5,4656.17,0,931.234,626,156.5,1.0,0.07643089927699587,Low Risk,3,regular
23,4,450.82,0,112.705,628,209.33333333333334,1.0,0.08904078052060664,Low Risk,0,Occasional
25,24,17024.87,0,709.3695833333333,593,25.782608695652176,1.8461538461538463,0.04548334967103609,Low Risk,2,VIP Loyal
537,2,449.49,1,224.745,150,150.0,1.0,0.5791493036173352,Medium Risk,0,Occasional
66,2,711.5,0,355.75,454,454.0,1.0,0.33822862083713545,Medium Risk,3,regular
60,5,1783.68,0,356.736,369,92.25,1.0,0.23802823655814304,Low Risk,3,regular
50,23,6860.18,0,298.2686956521739,559,26.61904761904762,1.4666666666666666,0.05383850916778093,Low Risk,2,VIP Loyal
170,1,330.11,0,330.11,0,0.0,1.0,0.6955667364347853,High Risk,1,Churned
395,1,80.28,1,80.28,0,0.0,1.0,0.6980712875400222,High Risk,1,Churned
18,5,977.9300000000001,0,195.586,244,61.0,1.0,0.3728030693720521,Medium Risk,0,Occasional
128,5,1806.9,0,361.38,392,98.0,1.0,0.21732837925666984,Low Risk,3,regular
15,10,1596.29,0,159.629,407,45.22222222222222,1.1111111111111112,0.16464620287966955,Low Risk,2,VIP Loyal
239,2,305.68,1,152.84,317,317.0,1.0,0.44550041284785735,Medium Risk,0,Occasional
3,4,1286.7,0,321.675,93,46.5,1.0,0.5824696358368877,Medium Risk,3,regular
521,2,823.4,1,411.7,159,159.0,1.0,0.5701275412469219,Medium Risk,3,regular
394,1,502.52,1,502.52,0,0.0,1.0,0.6938315282678736,High Risk,1,Churned
240,2,178.96,1,89.48,96,96.0,1.0,0.6224273979543908,High Risk,0,Occasional
52,8,3243.69,0,405.46125,390,55.714285714285715,1.1428571428571428,0.19028261472307634,Low Risk,3,regular
458,7,1388.47,1,198.35285714285715,163,27.166666666666668,1.4,0.4542405995508913,Medium Risk,0,Occasional
46,6,2619.92,0,436.65333333333336,454,90.8,1.5,0.1582756568046398,Low Risk,3,regular
226,2,563.63,1,281.815,206,206.0,1.0,0.5338133768662705,Medium Risk,0,Occasional
8,29,12160.31,0,419.3210344827586,718,25.642857142857142,1.7058823529411764,0.019548508183084304,Low Risk,2,VIP Loyal
4,4,1194.73,0,298.6825,244,81.33333333333333,1.3333333333333333,0.3919357908152725,Medium Risk,3,regular
165,2,1327.16,0,663.58,126,126.0,1.0,0.5935987933173669,Medium Risk,3,regular
240,1,623.5,1,623.5,0,0.0,1.0,0.6926106407969297,High Risk,1,Churned
11,1,301.29,0,301.29,0,0.0,1.0,0.6958562533180247,High Risk,1,Churned
134,5,1554.6100000000001,0,310.922,515,128.75,1.6666666666666667,0.13064456501204805,Low Risk,0,Occasional
17,13,9001.08,0,692.3907692307693,526,43.833333333333336,1.625,0.08582221989027164,Low Risk,2,VIP Loyal
423,2,2085.61,1,1042.805,86,86.0,1.0,0.6207560743986636,High Risk,3,regular
10,14,5263.83,0,375.98785714285714,691,53.15384615384615,2.0,0.035070840839501426,Low Risk,2,VIP Loyal
31,1,329.25,0,329.25,0,0.0,1.0,0.6955753779741113,High Risk,1,Churned
75,3,1388.41,0,462.80333333333334,402,201.0,1.5,0.26428650568554496,Low Risk,3,regular
383,1,383.96999999999997,1,383.96999999999997,0,0.0,1.0,0.6950252602403901,High Risk,1,Churned
1,3,961.49,0,320.49666666666667,32,16.0,1.5,0.6554069322769241,High Risk,3,regular
4,5,2654.11,0,530.822,725,181.25,1.0,0.047925409397315995,Low Risk,3,regular
45,2,606.02,0,303.01,356,356.0,1.0,0.4130276823322909,Medium Risk,0,Occasional
2,34,22116.73,0,650.4920588235294,430,13.030303030303031,2.4285714285714284,0.08574438876993926,Low Risk,2,VIP Loyal
357,4,589.27,1,147.3175,63,21.0,1.3333333333333333,0.6114930130274799,High Risk,0,Occasional
388,1,119.92,1,119.92,0,0.0,1.0,0.6976746765307994,High Risk,1,Churned
731,1,312.9,1,312.9,0,0.0,1.0,0.6957396414596724,High Risk,1,Churned
18,2,304.47,0,152.235,173,173.0,1.0,0.5616251606084296,Medium Risk,0,Occasional
69,9,2068.92,0,229.88,621,77.625,1.0,0.0602171978614372,Low Risk,3,regular
373,1,975.5,1,975.5,0,0.0,1.0,0.68904304834016,High Risk,1,Churned
468,1,167.16,1,167.16,0,0.0,1.0,0.6972016397618712,High Risk,1,Churned
321,5,1659.67,1,331.934,352,88.0,1.25,0.25527868265732045,Low Risk,3,regular
26,1,106.56,0,106.56,0,0.0,1.0,0.6978083806305405,High Risk,1,Churned
382,2,569.22,1,284.61,344,344.0,1.0,0.4226713164435359,Medium Risk,0,Occasional
407,1,81.15,1,81.15,0,0.0,1.0,0.6980625860783501,High Risk,1,Churned
331,1,1289.5,1,1289.5,0,0.0,1.0,0.6858415116811573,High Risk,1,Churned
9,5,1624.05,0,324.81,227,56.75,1.0,0.3926328322979181,Medium Risk,3,regular
381,7,1494.6,1,213.5142857142857,236,39.333333333333336,1.4,0.3606763024647391,Medium Risk,0,Occasional
323,2,481.46,1,240.73,87,87.0,1.0,0.627792588631806,High Risk,0,Occasional
72,1,224.14,0,224.14,0,0.0,1.0,0.696630515054973,High Risk,1,Churned
668,1,988.04,1,988.04,0,0.0,1.0,0.6889155342359392,High Risk,1,Churned
426,1,948.93,1,948.93,0,0.0,1.0,0.6893131329500249,High Risk,1,Churned
260,1,40.5,1,40.5,0,0.0,1.0,0.6984690022980354,High Risk,1,Churned
18,13,7491.92,0,576.3015384615385,718,59.833333333333336,1.0833333333333333,0.030993800177419373,Low Risk,2,VIP Loyal
367,3,904.4300000000001,1,301.4766666666667,221,110.5,1.0,0.44624784916953253,Medium Risk,3,regular
66,5,1200.2,0,240.04000000000002,664,166.0,1.0,0.0647611728534605,Low Risk,0,Occasional
154,11,2998.952,0,272.632,502,55.77777777777778,1.4285714285714286,0.10328208590406486,Low Risk,2,VIP Loyal
548,3,639.93,1,213.31000000000003,36,18.0,1.5,0.6522005630423563,High Risk,0,Occasional
29,4,689.95,0,172.4875,694,231.33333333333334,1.0,0.06592242188669506,Low Risk,0,Occasional
70,1,310.62,0,310.62,0,0.0,1.0,0.6957625439647647,High Risk,1,Churned
14,5,1403.2,0,280.64,682,170.5,1.0,0.059348852819055005,Low Risk,3,regular
2,16,4777.18,0,298.57375,210,14.0,2.0,0.33086375000105644,Medium Risk,2,VIP Loyal
725,1,310.43,1,310.43,0,0.0,1.0,0.6957644524630657,High Risk,1,Churned
1,46,17524.38,0,380.96478260869566,507,11.266666666666667,2.875,0.04130644457804813,Low Risk,2,VIP Loyal
434,1,834.4399999999999,1,834.4399999999999,0,0.0,1.0,0.6904754502510485,High Risk,1,Churned
463,3,588.05,1,196.01666666666665,225,225.0,1.0,0.5128296252412061,Medium Risk,0,Occasional
120,5,1981.39,0,396.278,560,140.0,1.0,0.10511326798492553,Low Risk,3,regular
61,1,499.32,0,499.32,0,0.0,1.0,0.6938637847431334,High Risk,1,Churned
3,28,12427.69,0,443.84607142857146,733,27.14814814814815,1.6470588235294117,0.018503330087775213,Low Risk,2,VIP Loyal
3,1,3861.0,0,3861.0,0,0.0,1.0,0.6589735028161736,High Risk,3,regular
433,2,316.25,1,158.125,293,293.0,1.0,0.46472874986208246,Medium Risk,0,Occasional
11,6,1877.51,0,312.91833333333335,717,143.4,1.0,0.04487093459205808,Low Risk,3,regular
92,5,571.35,0,114.27000000000001,597,149.25,1.0,0.08912552868410767,Low Risk,0,Occasional
59,10,3122.4,0,312.24,516,57.333333333333336,1.0,0.09788523471660564,Low Risk,2,VIP Loyal
495,1,549.05,1,549.05,0,0.0,1.0,0.6933622845153592,High Risk,1,Churned
87,7,1842.95,0,263.2785714285714,524,87.33333333333333,1.1666666666666667,0.1079863467703638,Low Risk,3,regular
420,3,6001.49,1,2000.4966666666667,0,0.0,3.0,0.6811204417264703,High Risk,1,Churned
26,15,4400.18,0,293.3453333333334,705,50.357142857142854,1.0714285714285714,0.030773323495017258,Low Risk,2,VIP Loyal
357,1,316.58,1,316.58,0,0.0,1.0,0.695702673966465,High Risk,1,Churned
85,2,653.24,0,326.62,42,42.0,1.0,0.6603854840631026,High Risk,3,regular
10,4,420.29999999999995,0,105.075,265,88.33333333333333,1.0,0.36734387297509863,Medium Risk,0,Occasional
416,3,683.9200000000001,1,227.97333333333333,130,65.0,1.5,0.5513324838823287,Medium Risk,0,Occasional
1,6,970.52,0,161.75333333333333,422,84.4,1.0,0.18105389353729137,Low Risk,0,Occasional
730,1,178.98000000000002,1,178.98000000000002,0,0.0,1.0,0.6970832149669987,High Risk,1,Churned
225,3,1176.19,1,392.06333333333333,350,175.0,1.0,0.31037070069679423,Medium Risk,3,regular
60,2,1277.48,0,638.74,304,304.0,1.0,0.4509381074999329,Medium Risk,3,regular
241,2,208.28,1,104.13999999999999,135,135.0,1.0,0.5921558842006205,Medium Risk,0,Occasional
319,2,328.35,1,164.17499999999998,11,11.0,2.0,0.6885666806426023,High Risk,1,Churned
2,8,1661.44,0,207.68,241,34.42857142857143,1.3333333333333333,0.3450643463562901,Medium Risk,2,VIP Loyal
47,7,2422.43,0,346.06142857142856,566,94.33333333333333,1.1666666666666667,0.08818029438995627,Low Risk,3,regular
88,2,486.09,0,243.04500000000002,531,531.0,1.0,0.2857674314382556,Low Risk,0,Occasional
563,1,426.24,1,426.24,0,0.0,1.0,0.6945999246708192,High Risk,1,Churned
11,22,11516.57,0,523.4804545454546,672,32.0,1.2941176470588236,0.030407454898899483,Low Risk,2,VIP Loyal
176,2,685.45,0,342.725,472,472.0,1.0,0.32541779024632717,Medium Risk,0,Occasional
52,6,1778.96,0,296.49333333333334,229,45.8,1.0,0.3775441703454833,Medium Risk,3,regular
